table_id,node,namespace,pod,container,cmdline,stack_trace_id,stack_trace,count,count_x,scaling_factor,percent
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,13657,0x000000000c26f1f0;0x00000000096a4510;0x00000000096a4750;0x36320a370a363830;read;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] seq_read_iter;[k] kernfs_seq_start;[k] cgroup_pidlist_start,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15406,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__io_poll;uv__stream_io;uv__read;node::LibuvStreamWrap::OnUvRead(long, uv_buf_t const*);node::EmitToJSStreamListener::OnStreamRead(long, uv_buf_t const&);v8::ArrayBuffer::New(v8::Isolate*, std::shared_ptr<v8::BackingStore>);v8::internal::Factory::NewJSArrayBuffer(std::shared_ptr<v8::internal::BackingStore>, v8::internal::AllocationType);v8::internal::Factory::NewJSObjectFromMap(v8::internal::Handle<v8::internal::Map>, v8::internal::AllocationType, v8::internal::Handle<v8::internal::AllocationSite>)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,14800,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;in_tail_watcher_callback;__lxstat;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_newlstat;[k] vfs_statx;[k] filename_lookup;[k] path_lookupat;[k] walk_component;[k] lookup_fast;[k] __d_lookup_rcu,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-query-broker-58d758cc6f-cgcmz,app,/app/src/vizier/services/query_broker/query_broker,14769,"runtime.goexit.abi0;golang.org/x/sync/errgroup.(*Group).Go.func1;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).Run.func2;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).runScript;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).prepareScript;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).compilePlan;px.dev/pixie/src/carnot/goplanner.GoPlanner.Plan;px.dev/pixie/src/carnot/goplanner.GoPlanner.Plan.func5;px.dev/pixie/src/carnot/goplanner._Cfunc_PlannerPlan.abi0;runtime.asmcgocall.abi0;_cgo_8262f48a229c_Cfunc_PlannerPlan;PlannerPlan;px::carnot::planner::LogicalPlanner::Plan(px::carnot::planner::distributedpb::LogicalPlannerState const&, px::carnot::planner::plannerpb::QueryRequest const&);px::carnot::planner::compiler::Compiler::CompileToIR(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, px::carnot::planner::CompilerState*, std::vector<px::carnot::planner::plannerpb::FuncToExecute, std::allocator<px::carnot::planner::plannerpb::FuncToExecute> > const&);px::carnot::planner::compiler::Compiler::QueryToIR(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, px::carnot::planner::CompilerState*, std::vector<px::carnot::planner::plannerpb::FuncToExecute, std::allocator<px::carnot::planner::plannerpb::FuncToExecute> > const&);px::carnot::planner::compiler::ASTVisitorImpl::Create(px::carnot::planner::IR*, px::carnot::planner::compiler::MutationsIR*, px::carnot::planner::CompilerState*, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<px::carnot::planner::compiler::QLObject>, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<px::carnot::planner::compiler::QLObject> > > >*, bool, absl::lts_20211102::flat_hash_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&);px::carnot::planner::compiler::ASTVisitorImpl::Create(px::carnot::planner::IR*, std::shared_ptr<px::carnot::planner::compiler::VarTable>, px::carnot::planner::compiler::MutationsIR*, px::carnot::planner::CompilerState*, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<px::carnot::planner::compiler::QLObject>, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<px::carnot::planner::compiler::QLObject> > > >*, bool, absl::lts_20211102::flat_hash_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&);px::carnot::builtins::RegisterMathOpsOrDie(px::carnot::udf::Registry*);void px::carnot::udf::Registry::RegisterOrDie<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);px::Status px::carnot::udf::Registry::Register<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);void px::carnot::udf::Registry::RegisterSemanticTypes<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> >::SemanticInferenceRules();px::carnot::udf::InheritTypeFromArgs<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >::Create(std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >);void __gnu_cxx::new_allocator<px::carnot::udf::InheritTypeFromArgs<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > > >::construct<px::carnot::udf::InheritTypeFromArgs<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >, std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >&, absl::lts_20211102::flat_hash_set<int, absl::lts_20211102::hash_internal::Hash<int>, std::equal_to<int>, std::allocator<int> >&>(px::carnot::udf::InheritTypeFromArgs<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >*, std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >&, absl::lts_20211102::flat_hash_set<int, absl::lts_20211102::hash_internal::Hash<int>, std::equal_to<int>, std::allocator<int> >&);px::carnot::udf::InheritTypeFromArgs<px::carnot::builtins::MeanUDA<px::types::FixedSizedValueType<long> > >::InheritTypeFromArgs(std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >, absl::lts_20211102::flat_hash_set<int, absl::lts_20211102::hash_internal::Hash<int>, std::equal_to<int>, std::allocator<int> >);void __gnu_cxx::new_allocator<px::carnot::udf::ExplicitRule>::construct<px::carnot::udf::ExplicitRule, px::carnot::udfspb::UDFExecType, px::types::SemanticType&, std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >&>(px::carnot::udf::ExplicitRule*, px::carnot::udfspb::UDFExecType&&, px::types::SemanticType&, std::vector<px::types::SemanticType, std::allocator<px::types::SemanticType> >&);operator new(unsigned long)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15563,"start_thread;node::(anonymous namespace)::PlatformWorkerThread(void*);v8::platform::DefaultJobWorker::Run();v8::internal::Sweeper::SweeperJob::Run(v8::JobDelegate*);v8::internal::Sweeper::ParallelSweepPage(v8::internal::Page*, v8::internal::AllocationSpace, v8::internal::Sweeper::FreeSpaceMayContainInvalidatedSlots);v8::internal::HeapObject::SizeFromMap(v8::internal::Map) const",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15494,0x0a0d312e312f5054;__libc_write;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] sock_write_iter;[k] tcp_sendmsg;[k] tcp_sendmsg_locked;[k] sk_stream_alloc_skb;[k] __alloc_skb;[k] __kmalloc_node_track_caller,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/pl-nats-0,pl-nats,nats-server --config /etc/nats-config/nats.conf,14449,runtime.goexit.abi0;net/http.(*Server).Serve.dwrap.87;net/http.(*conn).serve;net/http.serverHandler.ServeHTTP;net/http.(*ServeMux).ServeHTTP;net/http.HandlerFunc.ServeHTTP;github.com/nats-io/nats-server/v2/server.(*Server).HandleRoot-fm;github.com/nats-io/nats-server/v2/server.(*Server).HandleRoot;fmt.Fprintf;net/http.(*response).Write;net/http.(*response).write;bufio.(*Writer).Write;net/http.(*chunkWriter).Write;net/http.(*chunkWriter).writeHeader;runtime.morestack.abi0;runtime.newstack;runtime.memmove;[k] asm_exc_page_fault;[k] exc_page_fault;[k] do_user_addr_fault;[k] handle_mm_fault;[k] alloc_pages_vma;[k] __alloc_pages_nodemask;[k] get_page_from_freelist;[k] prep_new_page;[k] clear_page_erms,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,olm,olm/catalog-operator-8dc86744b-m6htm,catalog-operator,/bin/catalog -namespace olm -configmapServerImage=quay.io/operator-framework/configmap-operator-registry:latest -util-image quay.io/operator-framework/olm@sha256:b706ee6583c4c3cf8059d44234c8a4505804adcc742bcddb3d1e2f6eff3d6519,13803,runtime.goexit;k8s.io/apimachinery/pkg/util/wait.(*Group).Start.func1;k8s.io/apimachinery/pkg/util/wait.(*Group).StartWithChannel.func1;k8s.io/client-go/tools/cache.(*Reflector).Run-fm;k8s.io/client-go/tools/cache.(*Reflector).Run;k8s.io/apimachinery/pkg/util/wait.BackoffUntil;k8s.io/apimachinery/pkg/util/wait.BackoffUntil.func1;k8s.io/client-go/tools/cache.(*Reflector).Run.func1;k8s.io/client-go/tools/cache.(*Reflector).ListAndWatch;k8s.io/client-go/tools/cache.(*DeltaFIFO).Update,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14732,std::filesystem::__cxx11::path::_M_split_cmpts(),1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,14575,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;tail_fs_event;in_tail_collect_event;flb_tail_file_chunk;flb_tail_db_file_offset;sqlite3_step;sqlite3Step;sqlite3VdbeExec;sqlite3VdbeHalt;vdbeCommit;sqlite3BtreeCommitPhaseTwo;sqlite3PagerCommitPhaseTwo;pager_end_transaction;releaseAllSavepoints,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14660,"start_thread;node::(anonymous namespace)::PlatformWorkerThread(void*);v8::platform::DefaultJobWorker::Run();v8::internal::ScavengerCollector::JobTask::Run(v8::JobDelegate*);v8::internal::ScavengerCollector::JobTask::ProcessItems(v8::JobDelegate*, v8::internal::Scavenger*);v8::internal::Scavenger::Process(v8::JobDelegate*)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/kube-dns-b99c7865d-nmd4z,kubedns,/kube-dns --domain=cluster.local. --dns-port=10053 --config-dir=/kube-dns-config --v=2,14990,runtime.goexit.abi0;net/http.(*Server).Serve.dwrap.87;net/http.(*conn).serve;net/http.(*response).finishRequest;bufio.(*Writer).Flush;net/http.checkConnErrorWriter.Write;net.(*TCPConn).Write;net.(*conn).Write;net.(*netFD).Write;internal/poll.(*FD).Write;syscall.Syscall.abi0;[k] kretprobe_trampoline;[k] trampoline_handler;[k] __kretprobe_trampoline_handler;[k] _raw_spin_unlock_irqrestore,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/hello-7b456c68b8-kdchm,hello,/hello-app,14923,0x00007ffd5a8beff0;0x00007f06ac311988;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.notetsleep;runtime.notetsleep_internal;runtime.futex.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_futex;[k] do_futex;[k] futex_wait;[k] futex_wait_queue_me;[k] schedule;[k] __sched_text_start;[k] finish_task_switch;[k] _raw_spin_unlock_irq,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-cloud-connector-76b5f8b9c5-flrzh,app,/app/src/vizier/services/cloud_connector/cloud_connector_server,15067,runtime.goexit.abi0;golang.org/x/net/http2.(*Transport).newClientConn.func1;golang.org/x/net/http2.(*ClientConn).readLoop;local.golang.org/x/net/http2.(*clientConnReadLoop).run;golang.org/x/net/http2.(*Framer).ReadFrame;local.golang.org/x/net/http2.readFrameHeader;io.ReadAtLeast;local.bufio.(*Reader).Read;crypto/tls.(*Conn).Read;local.crypto/tls.(*Conn).readRecordOrCCS;local.crypto/tls.(*Conn).readFromUntil;bytes.(*Buffer).ReadFrom;crypto/tls.(*atLeastReader).Read;net.(*conn).Read;net.(*netFD).Read;internal/poll.(*FD).Read;syscall.read;syscall.Syscall;runtime.entersyscall;local.runtime.systemstack.abi0;local.runtime.entersyscall_sysmon;runtime.notewakeup;local.runtime.futex.abi0,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15112,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;Builtins_AsyncFunctionAwaitResolveClosure;0x00007ff9de935528;0x00007ff9de96b6ab;0x00007ff9de9280a5;0x00007ff9de8d37f4;0x00007ff9de94c7fb;0x00007ff9de90aa6a;Builtins_JSConstructStubGeneric;0x00007ff9de8fced7;0x00007ff9de89d47e;0x00007ff9de887392;Builtins_RegExpPrototypeTest",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,olm,olm/catalog-operator-8dc86744b-m6htm,catalog-operator,/bin/catalog -namespace olm -configmapServerImage=quay.io/operator-framework/configmap-operator-registry:latest -util-image quay.io/operator-framework/olm@sha256:b706ee6583c4c3cf8059d44234c8a4505804adcc742bcddb3d1e2f6eff3d6519,14579,runtime.goexit;k8s.io/client-go/util/workqueue.(*Type).updateUnfinishedWorkLoop;runtime.chanrecv2;runtime.chanrecv;runtime.mcall;runtime.park_m;runtime.schedule;runtime.resetspinning;runtime.wakep;runtime.startm;runtime.notewakeup;runtime.futex;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,14851,0x000000000000ffd1;0x0000000005ca8580;0x0000000005c0cc50;__read;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] sock_read_iter;[k] inet_recvmsg,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-cloud-connector-76b5f8b9c5-flrzh,app,/app/src/vizier/services/cloud_connector/cloud_connector_server,15117,0x00007fc35f202dd8;local.runtime.mstart.abi0;local.runtime.mstart0;runtime.mstart1;local.runtime.sysmon;runtime.retake;runtime.preemptone;local.runtime.getpid.abi0,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,13828,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;clock_nanosleep;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __x64_sys_clock_nanosleep;[k] hrtimer_nanosleep;[k] do_nanosleep;[k] schedule;[k] __sched_text_start;[k] finish_task_switch;[k] _raw_spin_unlock_irq",2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/gke-metrics-agent-l6dbq,gke-metrics-agent,/otelsvc --config=/conf/gke-metrics-agent-config.yaml --metrics-prefix= --log-profile=prod --log-format=json --metrics-addr=localhost:8200,14821,runtime.goexit;runtime.mcall;runtime.gosched_m;runtime.goschedImpl;runtime.schedule;runtime.checkTimers;runtime.nanotime1;clock_gettime,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,px-operator,px-operator/vizier-operator-5b4bf95b85-lggw4,app,/app/src/operator/operator,15336,runtime.goexit.abi0;k8s.io/apimachinery/pkg/util/wait.(*Group).Start.func1;k8s.io/apimachinery/pkg/util/wait.(*Group).StartWithChannel.func1;k8s.io/client-go/tools/cache.(*Reflector).Run-fm;k8s.io/client-go/tools/cache.(*Reflector).Run;k8s.io/apimachinery/pkg/util/wait.BackoffUntil;local.k8s.io/apimachinery/pkg/util/wait.BackoffUntil.func1;k8s.io/client-go/tools/cache.(*Reflector).Run.func1;k8s.io/client-go/tools/cache.(*Reflector).ListAndWatch;local.k8s.io/client-go/tools/cache.(*Reflector).watchHandler;runtime.selectgo;runtime.mcall;local.runtime.park_m;runtime.schedule;local.runtime.findRunnable;local.runtime.netpollBreak;runtime.write1.abi0;[k] ftrace_trampoline,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,13766,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;tail_fs_event;in_tail_collect_event;flb_tail_file_chunk;flb_tail_db_file_offset;sqlite3_step;sqlite3Step;sqlite3VdbeExec;sqlite3BtreeCursorHintFlags,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-query-broker-58d758cc6f-cgcmz,app,/app/src/vizier/services/query_broker/query_broker,14505,"runtime.goexit.abi0;golang.org/x/sync/errgroup.(*Group).Go.func1;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).Run.func2;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).runScript;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).prepareScript;px.dev/pixie/src/vizier/services/query_broker/controllers.(*QueryExecutorImpl).compilePlan;px.dev/pixie/src/carnot/goplanner.GoPlanner.Plan;px.dev/pixie/src/carnot/goplanner.GoPlanner.Plan.func5;px.dev/pixie/src/carnot/goplanner._Cfunc_PlannerPlan.abi0;runtime.asmcgocall.abi0;_cgo_8262f48a229c_Cfunc_PlannerPlan;PlannerPlan;px::carnot::planner::LogicalPlanner::Plan(px::carnot::planner::distributedpb::LogicalPlannerState const&, px::carnot::planner::plannerpb::QueryRequest const&);px::carnot::planner::compiler::Compiler::CompileToIR(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, px::carnot::planner::CompilerState*, std::vector<px::carnot::planner::plannerpb::FuncToExecute, std::allocator<px::carnot::planner::plannerpb::FuncToExecute> > const&);px::carnot::planner::compiler::Compiler::QueryToIR(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, px::carnot::planner::CompilerState*, std::vector<px::carnot::planner::plannerpb::FuncToExecute, std::allocator<px::carnot::planner::plannerpb::FuncToExecute> > const&);px::carnot::planner::compiler::ASTVisitorImpl::Create(px::carnot::planner::IR*, px::carnot::planner::compiler::MutationsIR*, px::carnot::planner::CompilerState*, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<px::carnot::planner::compiler::QLObject>, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<px::carnot::planner::compiler::QLObject> > > >*, bool, absl::lts_20211102::flat_hash_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&);px::carnot::planner::compiler::ASTVisitorImpl::Create(px::carnot::planner::IR*, std::shared_ptr<px::carnot::planner::compiler::VarTable>, px::carnot::planner::compiler::MutationsIR*, px::carnot::planner::CompilerState*, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::shared_ptr<px::carnot::planner::compiler::QLObject>, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::shared_ptr<px::carnot::planner::compiler::QLObject> > > >*, bool, absl::lts_20211102::flat_hash_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&);px::carnot::planner::compiler::ASTVisitorImpl::SetupModules(absl::lts_20211102::flat_hash_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, absl::lts_20211102::container_internal::StringHash, absl::lts_20211102::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&);px::carnot::planner::compiler::Module::Create(std::basic_string_view<char, std::char_traits<char> >, px::carnot::planner::compiler::ASTVisitor*);px::carnot::planner::compiler::Module::Init(std::basic_string_view<char, std::char_traits<char> >);px::carnot::planner::Parser::Parse(std::basic_string_view<char, std::char_traits<char> >, bool);pypa::parse(pypa::Lexer&, std::shared_ptr<pypa::AstModule>&, std::shared_ptr<pypa::SymbolTable>&, pypa::ParserOptions);pypa::stmt(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::funcdef(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::suite(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::stmt(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::simple_stmt(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::small_stmt(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstStatement>&);pypa::testlist(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&);pypa::test(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&);bool pypa::generic_boolop_expr<bool (*)(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&)>(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&, pypa::Token, pypa::AstBoolOpType, bool (*)(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&));pypa::(anonymous namespace)::StateGuard::StateGuard<pypa::AstExpression>(pypa::(anonymous namespace)::State&, std::shared_ptr<pypa::AstExpression>&)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/hello-7b456c68b8-kdchm,hello,/hello-app,14982,runtime.goexit.abi0;runtime.main;main.main;net/http.(*Server).ListenAndServe;net/http.(*Server).Serve;net/http.(*onceCloseListener).Accept;net.(*TCPListener).Accept;net.(*TCPListener).accept;net.(*netFD).accept;internal/poll.(*FD).Accept;internal/poll.(*pollDesc).wait,1,109547,4,0.0036514
